"ID";"step";"correct";"orientation";"response";"startTimeOfStimulus";"startTimeOfSubBlock";"time_Stimulus";"deg";"reactionTime";"outlier";"type";"typeOutlier";"correctSide";"modelNumber";"originalDegrees";"direction";"outlierPhys";"relativeResistance"
"id44";4;1;"b";"right";52512;1844948;1897471;90;2939;FALSE;"hit";"hit";"right";"m2";90;"+";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";55951;1844948;1900902;90;4261;FALSE;"hit";"hit";"right";"m12";90;"+";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";46480;1844948;1891439;180;2380;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";64456;1844948;1909415;135;2291;FALSE;"hit";"hit";"right";"m15";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"left";67247;1844948;1912204;135;3014;FALSE;"hit";"hit";"left";"m5";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";70761;1844948;1915719;180;1475;FALSE;"hit";"hit";"right";"m8";180;"0";"noOutlier";0.818181818181818
"id44";4;1;"a";"left";60712;1844948;1905671;90;3244;FALSE;"hit";"hit";"left";"m14";90;"+";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";32042;1844948;1876992;90;4018;FALSE;"hit";"hit";"right";"m8";270;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";36560;1844948;1881511;90;2883;FALSE;"hit";"hit";"right";"m4";270;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";39943;1844948;1884894;90;3845;FALSE;"hit";"hit";"right";"m2";90;"+";"noOutlier";0.818181818181818
"id44";4;1;"a";"left";44288;1844948;1889239;90;1692;FALSE;"hit";"hit";"left";"m2";90;"+";"noOutlier";0.818181818181818
"id44";4;1;"b";"left";85648;1844948;1930599;45;2252;FALSE;"hit";"hit";"left";"m13";45;"+";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";88400;1844948;1933355;45;1688;FALSE;"hit";"hit";"right";"m12";315;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";90588;1844948;1935546;45;1336;FALSE;"hit";"hit";"right";"m5";315;"-";"noOutlier";0.818181818181818
"id44";4;0;"a";"right";92424;1844948;1937383;90;3052;FALSE;"incorrect";"incorrect";"left";"m8";270;"-";"noOutlier";0.818181818181818
"id44";4;0;"b";"right";95976;1844948;1940928;90;3035;FALSE;"incorrect";"incorrect";"left";"m16";90;"+";"noOutlier";0.818181818181818
"id44";4;1;"a";"left";99511;1844948;1944462;90;2828;FALSE;"hit";"hit";"left";"m7";270;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"left";102839;1844948;1947794;180;1504;FALSE;"hit";"hit";"left";"m4";180;"0";"noOutlier";0.818181818181818
"id44";4;1;"a";"left";104843;1844948;1949795;45;1056;FALSE;"hit";"hit";"left";"m4";315;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"left";72736;1844948;1917695;45;1875;FALSE;"hit";"hit";"left";"m6";315;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";75111;1844948;1920062;45;1100;FALSE;"hit";"hit";"right";"m14";315;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"left";76711;1844948;1921669;90;1822;FALSE;"hit";"hit";"left";"m4";270;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";79033;1844948;1923991;180;3338;FALSE;"hit";"hit";"right";"m13";180;"0";"noOutlier";0.818181818181818
"id44";4;1;"b";"left";82871;1844948;1927829;90;2277;FALSE;"hit";"hit";"left";"m15";270;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";0;1844948;1844951;90;3419;FALSE;"hit";"hit";"right";"m13";90;"+";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";3920;1844948;1848878;135;1901;FALSE;"hit";"hit";"right";"m3";135;"+";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";6321;1844948;1851278;45;5644;FALSE;"hit";"hit";"right";"m8";315;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"left";12465;1844948;1857416;90;1650;FALSE;"hit";"hit";"left";"m8";270;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";14615;1844948;1859574;45;1260;FALSE;"hit";"hit";"right";"m14";315;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"left";16375;1844948;1861334;180;3301;FALSE;"hit";"hit";"left";"m5";180;"0";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";20177;1844948;1865130;180;1520;FALSE;"hit";"hit";"right";"m3";180;"0";"noOutlier";0.818181818181818
"id44";4;0;"a";"left";22197;1844948;1867149;135;4686;FALSE;"incorrect";"incorrect";"right";"m15";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"left";27383;1844948;1872334;135;1436;FALSE;"hit";"hit";"left";"m4";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";29319;1844948;1874276;45;2223;FALSE;"hit";"hit";"right";"m15";45;"+";"noOutlier";0.818181818181818
"id44";4;0;"b";"right";147127;1844948;1992084;180;2943;FALSE;"incorrect";"incorrect";"left";"m16";180;"0";"noOutlier";0.818181818181818
"id44";4;0;"a";"right";150570;1844948;1995528;90;2362;FALSE;"incorrect";"incorrect";"left";"m6";270;"-";"noOutlier";0.818181818181818
"id44";4;0;"b";"right";153432;1844948;1998385;90;1978;FALSE;"incorrect";"incorrect";"left";"m13";90;"+";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";155910;1844948;2000868;135;2446;FALSE;"hit";"hit";"right";"m14";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";158857;1844948;2003810;45;2361;FALSE;"hit";"hit";"right";"m16";45;"+";"noOutlier";0.818181818181818
"id44";4;0;"a";"left";161718;1844948;2006670;45;1908;FALSE;"incorrect";"incorrect";"right";"m15";45;"+";"noOutlier";0.818181818181818
"id44";4;1;"b";"left";164126;1844948;2009077;135;2461;FALSE;"hit";"hit";"left";"m13";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";126249;1844948;1971202;45;1792;FALSE;"hit";"hit";"right";"m4";315;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";128541;1844948;1973494;135;2660;FALSE;"hit";"hit";"right";"m16";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"left";131701;1844948;1976652;90;2558;FALSE;"hit";"hit";"left";"m15";270;"-";"noOutlier";0.818181818181818
"id44";4;0;"b";"right";134759;1844948;1979710;135;2828;FALSE;"incorrect";"incorrect";"left";"m4";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";138088;1844948;1983041;180;1882;FALSE;"hit";"hit";"right";"m5";180;"0";"noOutlier";0.818181818181818
"id44";4;1;"b";"left";140470;1844948;1985428;45;1390;FALSE;"hit";"hit";"left";"m5";315;"-";"noOutlier";0.818181818181818
"id44";4;0;"b";"left";106399;1844948;1951357;90;2878;FALSE;"incorrect";"incorrect";"right";"m5";90;"+";"noOutlier";0.818181818181818
"id44";4;1;"a";"left";109777;1844948;1954735;45;1404;FALSE;"hit";"hit";"left";"m14";315;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";111681;1844948;1956632;135;2154;FALSE;"hit";"hit";"right";"m13";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"a";"right";114335;1844948;1959293;90;4157;FALSE;"hit";"hit";"right";"m15";270;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";118992;1844948;1963947;180;1376;FALSE;"hit";"hit";"right";"m12";180;"0";"noOutlier";0.818181818181818
"id44";4;0;"a";"left";120868;1844948;1965826;135;2416;FALSE;"incorrect";"incorrect";"right";"m4";225;"-";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";123784;1844948;1968742;180;1965;FALSE;"hit";"hit";"right";"m8";180;"0";"noOutlier";0.818181818181818
"id44";4;1;"b";"right";142360;1844948;1987311;45;2356;FALSE;"hit";"hit";"right";"m16";45;"+";"noOutlier";0.818181818181818
"id44";4;0;"b";"left";145216;1844948;1990167;135;1411;FALSE;"incorrect";"incorrect";"right";"m6";225;"-";"noOutlier";0.818181818181818
"id44";5;0;"a";"left";0;2024948;2024952;135;3106;FALSE;"incorrect";"incorrect";"right";"m8";135;"+";"noOutlier";0.927272727272727
"id44";5;1;"b";"right";3606;2024948;2028557;135;1980;FALSE;"hit";"hit";"right";"m2";135;"+";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";16196;2024948;2041147;135;1952;FALSE;"hit";"hit";"left";"m14";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";18648;2024948;2043606;45;1853;FALSE;"hit";"hit";"left";"m15";45;"+";"noOutlier";0.927272727272727
"id44";5;0;"b";"right";6086;2024948;2031043;180;5887;FALSE;"incorrect";"incorrect";"left";"m7";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";12473;2024948;2037427;135;3223;FALSE;"hit";"hit";"left";"m7";135;"+";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";26300;2024948;2051251;180;1720;FALSE;"hit";"hit";"right";"m4";180;"0";"noOutlier";0.927272727272727
"id44";5;0;"b";"right";28520;2024948;2053471;135;3203;FALSE;"incorrect";"incorrect";"left";"m16";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";32223;2024948;2057180;45;2454;FALSE;"hit";"hit";"left";"m2";315;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";35177;2024948;2060135;180;3259;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";38936;2024948;2063895;180;3444;FALSE;"hit";"hit";"left";"m14";180;"0";"noOutlier";0.927272727272727
"id44";5;0;"a";"right";42880;2024948;2067831;45;1514;FALSE;"incorrect";"incorrect";"left";"m12";315;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";44894;2024948;2069848;180;2899;FALSE;"hit";"hit";"right";"m5";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";48293;2024948;2073245;180;3838;FALSE;"hit";"hit";"left";"m16";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";52631;2024948;2077584;45;1363;FALSE;"hit";"hit";"left";"m5";315;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";54494;2024948;2079452;45;1926;FALSE;"hit";"hit";"right";"m3";315;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";56920;2024948;2081879;180;3963;FALSE;"hit";"hit";"left";"m15";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";21001;2024948;2045960;180;1659;FALSE;"hit";"hit";"left";"m6";180;"0";"noOutlier";0.927272727272727
"id44";5;0;"b";"left";23160;2024948;2048114;180;2640;FALSE;"incorrect";"incorrect";"right";"m16";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";109784;2024948;2134736;180;1675;FALSE;"hit";"hit";"right";"m5";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";111959;2024948;2136914;180;2064;FALSE;"hit";"hit";"left";"m7";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";114523;2024948;2139477;135;1645;FALSE;"hit";"hit";"right";"m14";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";116668;2024948;2141620;180;2766;FALSE;"hit";"hit";"right";"m15";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";119934;2024948;2144891;135;1991;FALSE;"hit";"hit";"right";"m13";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"right";122425;2024948;2147382;135;2980;FALSE;"hit";"hit";"right";"m16";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";125905;2024948;2150863;90;3027;FALSE;"hit";"hit";"left";"m6";270;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";129432;2024948;2154383;45;3195;FALSE;"hit";"hit";"right";"m4";315;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"right";133127;2024948;2158078;45;1331;FALSE;"hit";"hit";"right";"m12";315;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";134958;2024948;2159910;135;2084;FALSE;"hit";"hit";"right";"m5";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";137543;2024948;2162495;180;3747;FALSE;"hit";"hit";"left";"m8";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"b";"right";141790;2024948;2166741;135;2102;FALSE;"hit";"hit";"right";"m6";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";144392;2024948;2169343;45;1795;FALSE;"hit";"hit";"left";"m14";315;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";146688;2024948;2171646;90;2204;FALSE;"hit";"hit";"left";"m16";90;"+";"noOutlier";0.927272727272727
"id44";5;0;"a";"left";149392;2024948;2174351;180;1692;FALSE;"incorrect";"incorrect";"right";"m13";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";151584;2024948;2176543;90;2467;FALSE;"hit";"hit";"left";"m5";90;"+";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";154552;2024948;2179511;45;1331;FALSE;"hit";"hit";"left";"m2";315;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";156383;2024948;2181334;45;1652;FALSE;"hit";"hit";"left";"m7";45;"+";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";158535;2024948;2183489;135;2961;FALSE;"hit";"hit";"left";"m7";135;"+";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";161997;2024948;2186955;135;2655;FALSE;"hit";"hit";"left";"m6";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";91110;2024948;2116064;180;2099;FALSE;"hit";"hit";"right";"m16";180;"0";"noOutlier";0.927272727272727
"id44";5;0;"a";"left";93709;2024948;2118660;180;2990;FALSE;"incorrect";"incorrect";"right";"m12";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"b";"right";97199;2024948;2122151;135;2099;FALSE;"hit";"hit";"right";"m16";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";99798;2024948;2124756;135;2614;FALSE;"hit";"hit";"left";"m4";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";102913;2024948;2127871;90;371;FALSE;"hit";"hit";"left";"m5";90;"+";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";61383;2024948;2086336;180;2818;FALSE;"hit";"hit";"left";"m14";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";64701;2024948;2089658;90;4257;FALSE;"hit";"hit";"left";"m16";90;"+";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";69458;2024948;2094409;180;6138;FALSE;"hit";"hit";"right";"m3";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";76096;2024948;2101048;135;3067;FALSE;"hit";"hit";"left";"m5";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";79663;2024948;2104621;135;1605;FALSE;"hit";"hit";"left";"m13";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"a";"right";81768;2024948;2106722;180;2896;FALSE;"hit";"hit";"right";"m8";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"a";"left";85164;2024948;2110115;180;2775;FALSE;"hit";"hit";"left";"m14";180;"0";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";88439;2024948;2113391;135;2171;FALSE;"hit";"hit";"left";"m15";225;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";103784;2024948;2128743;45;2803;FALSE;"hit";"hit";"left";"m12";315;"-";"noOutlier";0.927272727272727
"id44";5;1;"b";"left";107087;2024948;2132046;90;2197;FALSE;"hit";"hit";"left";"m15";270;"-";"noOutlier";0.927272727272727
"id44";6;0;"b";"left";0;2204948;2204951;90;7259;FALSE;"incorrect";"incorrect";"right";"m8";270;"-";"noOutlier";1
"id44";6;1;"b";"right";11615;2204948;2216568;180;2283;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";1
"id44";6;1;"a";"right";14398;2204948;2219349;180;2173;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";1
"id44";6;1;"a";"right";7759;2204948;2212716;45;1526;FALSE;"hit";"hit";"right";"m7";45;"+";"noOutlier";1
"id44";6;1;"b";"left";9785;2204948;2214744;45;1330;FALSE;"hit";"hit";"left";"m13";45;"+";"noOutlier";1
"id44";6;1;"a";"right";57423;2204948;2262374;90;1355;FALSE;"hit";"hit";"right";"m2";90;"+";"noOutlier";1
"id44";6;1;"a";"left";59278;2204948;2264229;45;2365;FALSE;"hit";"hit";"left";"m15";45;"+";"noOutlier";1
"id44";6;0;"b";"right";62143;2204948;2267102;45;4141;FALSE;"incorrect";"incorrect";"left";"m16";45;"+";"noOutlier";1
"id44";6;1;"b";"right";66784;2204948;2271735;180;1075;FALSE;"hit";"hit";"right";"m13";180;"0";"noOutlier";1
"id44";6;0;"a";"right";68359;2204948;2273312;135;2530;FALSE;"incorrect";"incorrect";"left";"m3";135;"+";"noOutlier";1
"id44";6;1;"b";"right";71389;2204948;2276341;135;1173;FALSE;"hit";"hit";"right";"m13";225;"-";"noOutlier";1
"id44";6;0;"a";"left";73062;2204948;2278013;90;3933;FALSE;"incorrect";"incorrect";"right";"m6";270;"-";"noOutlier";1
"id44";6;1;"b";"left";77495;2204948;2282454;180;2044;FALSE;"hit";"hit";"left";"m12";180;"0";"noOutlier";1
"id44";6;1;"b";"left";80039;2204948;2284998;90;2924;FALSE;"hit";"hit";"left";"m4";270;"-";"noOutlier";1
"id44";6;1;"a";"right";83464;2204948;2288422;135;1228;FALSE;"hit";"hit";"right";"m3";135;"+";"noOutlier";1
"id44";6;0;"a";"left";85192;2204948;2290143;135;2556;FALSE;"incorrect";"incorrect";"right";"m16";225;"-";"noOutlier";1
"id44";6;1;"b";"right";88248;2204948;2293200;45;995;FALSE;"hit";"hit";"right";"m13";45;"+";"noOutlier";1
"id44";6;1;"b";"left";89743;2204948;2294700;180;1582;FALSE;"hit";"hit";"left";"m4";180;"0";"noOutlier";1
"id44";6;1;"a";"left";91825;2204948;2296784;90;1315;FALSE;"hit";"hit";"left";"m7";270;"-";"noOutlier";1
"id44";6;1;"b";"left";93640;2204948;2298599;90;2322;FALSE;"hit";"hit";"left";"m2";90;"+";"noOutlier";1
"id44";6;1;"b";"left";96462;2204948;2301413;90;3436;FALSE;"hit";"hit";"left";"m12";90;"+";"noOutlier";1
"id44";6;0;"a";"right";100398;2204948;2305357;135;2710;FALSE;"incorrect";"incorrect";"left";"m16";225;"-";"noOutlier";1
"id44";6;1;"a";"right";103608;2204948;2308566;45;1548;FALSE;"hit";"hit";"right";"m7";45;"+";"noOutlier";1
"id44";6;1;"b";"left";105656;2204948;2310608;135;2410;FALSE;"hit";"hit";"left";"m8";135;"+";"noOutlier";1
"id44";6;0;"b";"right";108566;2204948;2313517;90;2966;FALSE;"incorrect";"incorrect";"left";"m12";90;"+";"noOutlier";1
"id44";6;0;"a";"left";112032;2204948;2316984;180;3754;FALSE;"incorrect";"incorrect";"right";"m14";180;"0";"noOutlier";1
"id44";6;1;"b";"right";116286;2204948;2321237;90;1364;FALSE;"hit";"hit";"right";"m3";270;"-";"noOutlier";1
"id44";6;0;"a";"x";118150;2204948;2323101;135;2148;FALSE;"incorrect";"incorrect";"left";"m2";135;"+";"noOutlier";1
"id44";6;1;"a";"right";48148;2204948;2253099;45;1791;FALSE;"hit";"hit";"right";"m14";315;"-";"noOutlier";1
"id44";6;1;"b";"left";50439;2204948;2255390;135;1597;FALSE;"hit";"hit";"left";"m6";225;"-";"noOutlier";1
"id44";6;1;"a";"left";17071;2204948;2222029;90;2109;FALSE;"hit";"hit";"left";"m12";90;"+";"noOutlier";1
"id44";6;0;"b";"left";19680;2204948;2224631;180;3459;FALSE;"incorrect";"incorrect";"right";"m7";180;"0";"noOutlier";1
"id44";6;1;"b";"right";23639;2204948;2228597;45;2646;FALSE;"hit";"hit";"right";"m2";315;"-";"noOutlier";1
"id44";6;1;"b";"left";26785;2204948;2231744;135;1786;FALSE;"hit";"hit";"left";"m4";225;"-";"noOutlier";1
"id44";6;1;"a";"right";29071;2204948;2234022;180;2508;FALSE;"hit";"hit";"right";"m8";180;"0";"noOutlier";1
"id44";6;0;"b";"right";32079;2204948;2237032;135;1506;FALSE;"incorrect";"incorrect";"left";"m4";225;"-";"noOutlier";1
"id44";6;1;"b";"left";34085;2204948;2239036;135;1974;FALSE;"hit";"hit";"left";"m3";135;"+";"noOutlier";1
"id44";6;0;"a";"right";36559;2204948;2241518;135;1957;FALSE;"incorrect";"incorrect";"left";"m7";135;"+";"noOutlier";1
"id44";6;1;"a";"left";39016;2204948;2243974;135;3612;FALSE;"hit";"hit";"left";"m8";135;"+";"noOutlier";1
"id44";6;1;"b";"left";43128;2204948;2248082;45;1376;FALSE;"hit";"hit";"left";"m8";315;"-";"noOutlier";1
"id44";6;0;"b";"left";45005;2204948;2249959;180;2643;FALSE;"incorrect";"incorrect";"right";"m15";180;"0";"noOutlier";1
"id44";6;1;"b";"right";52536;2204948;2257495;180;2003;FALSE;"hit";"hit";"right";"m16";180;"0";"noOutlier";1
"id44";6;0;"a";"left";55039;2204948;2259998;45;1884;FALSE;"incorrect";"incorrect";"right";"m5";315;"-";"noOutlier";1
"id4";1;1;"b";"left";0;1255745;1255749;135;4186;FALSE;"hit";"hit";"left";"m16";225;"-";"noOutlier";0.535714285714286
"id4";1;0;"a";"left";4686;1255745;1260442;135;4869;FALSE;"incorrect";"incorrect";"right";"m16";225;"-";"noOutlier";0.535714285714286
"id4";1;1;"a";"left";158791;1255745;1414539;135;6731;FALSE;"hit";"hit";"left";"m3";225;"-";"noOutlier";0.535714285714286
"id4";1;1;"b";"left";15415;1255745;1271163;90;8180;FALSE;"hit";"hit";"left";"m8";270;"-";"noOutlier";0.535714285714286
"id4";1;1;"b";"right";24095;1255745;1279850;135;8101;FALSE;"hit";"hit";"right";"m7";135;"+";"noOutlier";0.535714285714286
"id4";1;1;"a";"right";32696;1255745;1288451;135;5572;FALSE;"hit";"hit";"right";"m3";225;"-";"noOutlier";0.535714285714286
"id4";1;1;"a";"left";38768;1255745;1294516;90;17067;TRUE;"hit";"hitOutlier";"left";"m3";90;"+";"noOutlier";0.535714285714286
"id4";1;1;"b";"right";56335;1255745;1312083;135;9876;TRUE;"hit";"hitOutlier";"right";"m14";135;"+";"noOutlier";0.535714285714286
"id4";1;0;"b";"left";66711;1255745;1322459;90;10019;TRUE;"incorrect";"incorrectOutlier";"right";"m2";270;"-";"noOutlier";0.535714285714286
"id4";1;1;"b";"left";77230;1255745;1332979;90;12108;TRUE;"hit";"hitOutlier";"left";"m5";90;"+";"noOutlier";0.535714285714286
"id4";1;1;"b";"right";89838;1255745;1345588;45;18451;TRUE;"hit";"hitOutlier";"right";"m12";315;"-";"noOutlier";0.535714285714286
"id4";1;1;"b";"left";108789;1255745;1364537;90;7606;FALSE;"hit";"hit";"left";"m2";270;"-";"noOutlier";0.535714285714286
"id4";1;1;"a";"left";116895;1255745;1372651;90;7924;FALSE;"hit";"hit";"left";"m12";90;"+";"noOutlier";0.535714285714286
"id4";1;0;"a";"left";125319;1255745;1381067;135;4061;FALSE;"incorrect";"incorrect";"right";"m7";135;"+";"noOutlier";0.535714285714286
"id4";1;1;"a";"right";129880;1255745;1385634;45;11581;TRUE;"hit";"hitOutlier";"right";"m6";45;"+";"noOutlier";0.535714285714286
"id4";1;0;"b";"left";10055;1255745;1265803;90;4860;FALSE;"incorrect";"incorrect";"right";"m12";90;"+";"noOutlier";0.535714285714286
"id4";1;0;"b";"right";153422;1255745;1409177;135;4869;FALSE;"incorrect";"incorrect";"left";"m16";225;"-";"noOutlier";0.535714285714286
"id4";1;1;"a";"right";141961;1255745;1397709;45;10961;TRUE;"hit";"hitOutlier";"right";"m7";315;"-";"noOutlier";0.535714285714286
"id4";2;1;"b";"right";6767;1435745;1442517;180;2498;FALSE;"hit";"hit";"right";"m5";180;"0";"noOutlier";0.642857142857143
"id4";2;1;"b";"right";9765;1435745;1445513;45;3941;FALSE;"hit";"hit";"right";"m14";45;"+";"noOutlier";0.642857142857143
"id4";2;1;"b";"left";14207;1435745;1449958;90;7561;FALSE;"hit";"hit";"left";"m4";270;"-";"noOutlier";0.642857142857143
"id4";2;1;"b";"left";32495;1435745;1468250;135;3484;FALSE;"hit";"hit";"left";"m4";225;"-";"noOutlier";0.642857142857143
"id4";2;0;"b";"right";36479;1435745;1472227;45;7419;TRUE;"incorrect";"incorrectOutlier";"left";"m12";315;"-";"noOutlier";0.642857142857143
